Date,Open,High,Low,Close,Volume
2018-08-06,17844.1,18185.9,17570.6,17980.8,2885892
2018-08-07,17775.7,18049.2,17536.4,17639.0,2273516
2018-08-08,17639.0,18459.4,17639.0,18459.4,3568901
2018-08-09,18527.8,18664.5,18254.3,18596.1,6213028
2018-08-10,18596.1,18698.7,18254.3,18664.5,2686355
2018-08-13,18596.1,19519.1,18391.0,19416.5,5304227
2018-08-14,19416.5,19621.6,19108.9,19143.1,5165449
2018-08-15,19143.1,19279.8,18459.4,18527.8,4480115
2018-08-16,18185.9,18664.5,18117.5,18596.1,4063576
2018-08-17,18732.9,18938.0,18561.9,18561.9,2277846
2018-08-20,18527.8,19040.5,18527.8,19040.5,3997668
2018-08-21,19040.5,19382.4,18972.2,19211.4,4218473
2018-08-22,19416.5,19450.7,19006.3,19074.7,3360017
2018-08-23,19040.5,19211.4,18801.2,19074.7,2807771
2018-08-24,19074.7,19245.6,18801.2,19006.3,4340840
2018-08-27,19211.4,19279.8,18972.2,19006.3,4880433
2018-08-28,19074.7,19143.1,18903.8,18903.8,3685973
2018-08-29,18903.8,19758.4,18903.8,19587.5,8536041
2018-08-30,19553.3,19860.9,19450.7,19826.8,4853111
2018-08-31,19758.4,19860.9,19279.8,19416.5,4772561
2018-09-04,19211.4,19279.8,18322.7,18596.1,8680129
2018-09-05,18459.4,18664.5,18117.5,18425.2,6219903
2018-09-06,18527.8,18596.1,18356.8,18425.2,1814793
2018-09-07,18425.2,19040.5,18391.0,18938.0,3945304
2018-09-10,18938.0,19211.4,18835.4,19006.3,4683617
2018-09-11,18801.2,19484.9,18801.2,19484.9,5881719
2018-09-12,19553.3,19621.6,19143.1,19143.1,5376586
2018-09-13,19279.8,19416.5,19143.1,19245.6,4156192
2018-09-14,19211.4,19382.4,19143.1,19143.1,6083758
2018-09-17,19108.9,19348.2,19006.3,19279.8,6618641
2018-09-18,19143.1,19724.2,19006.3,19690.0,5476428
2018-09-19,19758.4,20134.4,19758.4,19929.3,6732993
2018-09-20,19963.5,20031.9,19690.0,19929.3,3108789
2018-09-21,19963.5,20442.1,19826.8,20373.7,5701021
2018-09-24,20510.4,20578.8,20237.0,20271.1,2002805
2018-09-25,20237.0,20647.2,20134.4,20510.4,4221486
2018-09-26,20442.1,20715.5,20237.0,20305.3,4128752
2018-09-27,20305.3,20852.3,20237.0,20852.3,5592973
2018-09-28,20783.9,20920.6,20442.1,20578.8,4536413
2018-10-01,20510.4,20613.0,19758.4,19826.8,7922451
2018-10-02,19826.8,19826.8,19006.3,19211.4,12509779
2018-10-03,19211.4,19519.1,19074.7,19211.4,4268350
2018-10-04,19416.5,20100.2,19279.8,20100.2,2925765
2018-10-05,19826.8,20066.0,19553.3,19621.6,3252072
2018-10-08,19416.5,19690.0,19314.0,19621.6,2746558
2018-10-09,19621.6,19826.8,19621.6,19724.2,2528723
2018-10-10,19792.6,19963.5,19587.5,19826.8,2567645
2018-10-11,18561.9,19143.1,18459.4,18459.4,9205403
2018-10-12,18459.4,18869.6,18083.4,18801.2,3375916
2018-10-15,18801.2,19074.7,18459.4,18835.4,2545909
2018-10-16,19006.3,19553.3,18835.4,19553.3,2760293
2018-10-17,19826.8,19895.1,19621.6,19758.4,3237621
2018-10-18,19690.0,19792.6,19416.5,19416.5,2046276
2018-10-19,19074.7,19621.6,19074.7,19621.6,2153519
2018-10-22,19826.8,19860.9,19143.1,19143.1,4503021
