Date,Open,High,Low,Close,Volume
2017-05-11,23795.0,23795.0,23448.0,23622.0,142680
2017-05-12,23448.0,24490.0,23448.0,23752.0,364432
2017-05-15,16308.0,16667.0,16308.0,16607.0,503124
2017-05-16,16607.0,17533.0,16488.0,16727.0,968163
2017-05-17,16548.0,16846.0,16548.0,16816.0,293701
2017-05-18,16727.0,16727.0,16308.0,16368.0,266053
2017-05-19,16129.0,16368.0,15890.0,15920.0,555212
2017-05-22,15681.0,16368.0,15681.0,16279.0,301073
2017-05-23,16010.0,16308.0,16010.0,16249.0,214437
2017-05-24,16129.0,16249.0,16010.0,16249.0,190719
2017-05-25,16249.0,16577.0,16129.0,16249.0,243247
2017-05-26,16249.0,16308.0,16070.0,16219.0,263004
2017-05-29,16219.0,16667.0,16129.0,16607.0,673142
2017-05-30,16548.0,16906.0,16548.0,16548.0,503312
2017-05-31,16308.0,16607.0,16308.0,16607.0,137341
2017-06-01,16607.0,16607.0,16428.0,16607.0,104098
2017-06-02,16607.0,16846.0,16548.0,16786.0,378294
2017-06-05,16906.0,17384.0,16906.0,17264.0,424064
2017-06-06,17324.0,17324.0,17025.0,17055.0,99053
2017-06-07,17025.0,17085.0,16966.0,17025.0,481700
2017-06-08,16966.0,17025.0,16727.0,16966.0,243687
2017-06-09,17025.0,17025.0,16786.0,16966.0,104696
2017-06-12,16966.0,16966.0,16727.0,16936.0,195732
2017-06-13,16786.0,16936.0,16727.0,16727.0,161044
2017-06-14,16727.0,16846.0,16428.0,16428.0,242037
2017-06-15,16548.0,16607.0,16428.0,16607.0,258588
2017-06-16,16607.0,16727.0,16548.0,16667.0,111203
2017-06-19,16727.0,16966.0,16667.0,16727.0,203214
2017-06-20,16727.0,16846.0,16727.0,16727.0,141774
2017-06-21,16727.0,16786.0,16697.0,16727.0,123918
2017-06-22,16727.0,16786.0,16667.0,16667.0,130284
2017-06-23,16667.0,17205.0,16607.0,17025.0,338905
2017-06-26,17025.0,17145.0,16727.0,16786.0,130866
2017-06-27,16786.0,16846.0,16607.0,16727.0,143974
2017-06-28,16727.0,16786.0,16607.0,16727.0,91791
2017-06-29,16667.0,16727.0,16607.0,16607.0,146285
2017-06-30,16548.0,16786.0,16548.0,16637.0,200558
2017-07-03,16637.0,16727.0,16637.0,16637.0,88223
2017-07-04,16667.0,16667.0,16637.0,16667.0,95611
2017-07-05,16667.0,16756.0,16667.0,16727.0,99226
2017-07-06,16727.0,16846.0,16637.0,16846.0,236284
2017-07-07,16846.0,16906.0,16846.0,16876.0,127769
2017-07-10,16846.0,16876.0,16756.0,16846.0,107352
2017-07-11,16846.0,16876.0,16727.0,16846.0,180895
2017-07-12,16846.0,17444.0,16816.0,17444.0,834091
2017-07-13,17563.0,17593.0,17444.0,17503.0,258525
2017-07-14,17324.0,17444.0,16906.0,17264.0,204597
2017-07-17,17264.0,17264.0,16906.0,16966.0,115399
2017-07-18,16906.0,16966.0,16786.0,16816.0,146127
2017-07-19,16906.0,16996.0,16786.0,16846.0,260458
2017-07-20,16906.0,16906.0,16727.0,16846.0,77724
2017-07-21,16846.0,16906.0,16816.0,16816.0,74486
2017-07-24,16816.0,16966.0,16786.0,16906.0,180533
2017-07-25,16906.0,16906.0,16727.0,16756.0,86510
2017-07-26,16428.0,16727.0,16428.0,16488.0,183237
2017-07-27,16488.0,16607.0,16428.0,16607.0,99933
2017-07-28,16727.0,16727.0,16667.0,16727.0,79924
2017-07-31,16727.0,16727.0,16667.0,16727.0,103910
2017-08-01,16727.0,17025.0,16667.0,16846.0,216763
2017-08-02,16786.0,16846.0,16727.0,16846.0,79264
2017-08-03,16846.0,17055.0,16846.0,17055.0,219812
2017-08-04,17025.0,17025.0,16906.0,16996.0,93300
2017-08-07,16996.0,17324.0,16786.0,17085.0,245730
2017-08-08,17085.0,17085.0,16816.0,16846.0,144257
2017-08-09,16846.0,16936.0,16786.0,16906.0,69629
2017-08-10,16846.0,16906.0,16846.0,16846.0,72663
2017-08-11,16906.0,16906.0,16786.0,16876.0,99273
2017-08-14,16727.0,16906.0,16727.0,16876.0,95501
2017-08-15,16906.0,16906.0,16846.0,16876.0,98440
2017-08-16,16876.0,16906.0,16846.0,16876.0,105403
2017-08-17,16846.0,16876.0,16727.0,16876.0,164690
2017-08-18,16876.0,16876.0,16667.0,16846.0,125380
2017-08-21,16786.0,16906.0,16727.0,16876.0,125097
2017-08-22,16906.0,17025.0,16876.0,16876.0,124578
2017-08-23,16846.0,16876.0,16846.0,16876.0,121608
2017-08-24,16876.0,16876.0,16727.0,16876.0,58690
2017-08-25,16846.0,16876.0,16786.0,16876.0,104900
2017-08-28,16876.0,16876.0,16786.0,16786.0,97245
2017-08-29,16846.0,16846.0,16667.0,16727.0,141837
2017-08-30,16727.0,16786.0,16667.0,16727.0,77740
2017-08-31,16727.0,16727.0,16667.0,16727.0,47955
2017-09-01,16786.0,16786.0,16667.0,16727.0,137326
2017-09-05,16786.0,16786.0,16667.0,16727.0,49055
2017-09-06,16786.0,16786.0,16667.0,16727.0,111831
2017-09-07,16727.0,16786.0,16667.0,16697.0,126072
2017-09-08,16697.0,16786.0,16667.0,16667.0,81842
2017-09-11,16667.0,16727.0,16428.0,16548.0,84530
2017-09-12,16607.0,16607.0,16548.0,16548.0,94668
2017-09-13,16607.0,16727.0,16607.0,16727.0,124971
2017-09-14,16727.0,16786.0,16697.0,16727.0,83162
2017-09-15,16727.0,16786.0,16727.0,16727.0,161122
2017-09-18,16727.0,16786.0,16607.0,16607.0,573036
2017-09-19,16626.0,17696.0,16626.0,17410.0,174679
2017-09-20,17410.0,17410.0,17089.0,17125.0,78105
2017-09-21,17125.0,17196.0,17054.0,17125.0,41018
2017-09-22,17125.0,17196.0,17054.0,17125.0,61739
2017-09-25,17125.0,17125.0,16911.0,16911.0,50055
2017-09-26,16911.0,17054.0,16840.0,16911.0,75689
2017-09-27,16911.0,16982.0,16661.0,16768.0,177655
2017-09-28,16768.0,17125.0,16768.0,17125.0,79743
2017-09-29,17125.0,17268.0,17089.0,17125.0,143189
2017-10-02,17125.0,17410.0,17125.0,17410.0,123123
2017-10-03,17339.0,17696.0,17339.0,17696.0,306688
2017-10-04,17482.0,17910.0,17446.0,17910.0,220980
2017-10-05,17981.0,18052.0,17838.0,17981.0,127082
2017-10-06,17981.0,17981.0,17482.0,17981.0,195782
2017-10-09,17981.0,17981.0,17553.0,17910.0,160306
2017-10-10,17838.0,17981.0,17767.0,17981.0,106729
2017-10-11,17981.0,18017.0,17910.0,18017.0,119383
2017-10-12,18052.0,18623.0,18017.0,18409.0,398293
2017-10-13,18481.0,18623.0,18409.0,18552.0,260387
2017-10-16,18552.0,18623.0,18338.0,18481.0,164210
2017-10-17,18481.0,18481.0,18124.0,18231.0,235845
2017-10-18,18052.0,18267.0,17910.0,17910.0,257562
2017-10-19,17910.0,18160.0,17910.0,18124.0,146369
2017-10-20,18267.0,18267.0,18124.0,18160.0,126904
2017-10-23,18195.0,18195.0,18052.0,18124.0,158231
2017-10-24,18195.0,18588.0,18052.0,18409.0,270297
2017-10-25,18195.0,18481.0,18195.0,18481.0,131723
2017-10-26,18160.0,18481.0,18160.0,18481.0,125880
2017-10-27,18481.0,18481.0,18195.0,18481.0,134971
2017-10-30,18409.0,18552.0,18409.0,18516.0,241387
2017-10-31,18516.0,18552.0,18374.0,18516.0,197147
2017-11-01,18552.0,18695.0,18481.0,18552.0,253276
2017-11-02,18552.0,18552.0,18445.0,18516.0,135504
2017-11-03,18516.0,18516.0,18481.0,18516.0,108040
2017-11-06,18481.0,18588.0,18409.0,18552.0,294294
2017-11-07,18588.0,18588.0,18481.0,18552.0,111138
2017-11-08,18552.0,18588.0,18481.0,18552.0,140008
2017-11-09,18588.0,19337.0,18588.0,19194.0,486459
2017-11-10,19230.0,19230.0,18766.0,19052.0,137264
2017-11-13,19052.0,19194.0,18909.0,19087.0,127177
2017-11-14,19087.0,19158.0,18944.0,19087.0,318932
2017-11-15,19087.0,19087.0,18944.0,19087.0,141796
2017-11-16,19087.0,19551.0,18980.0,19194.0,800532
2017-11-17,19337.0,20479.0,19194.0,20479.0,753180
2017-11-20,20550.0,21656.0,20514.0,21656.0,591250
2017-11-21,21478.0,21478.0,20693.0,21156.0,890117
2017-11-22,20835.0,21192.0,20835.0,21049.0,514837
2017-11-23,20835.0,20907.0,20550.0,20693.0,634793
2017-11-24,20693.0,21049.0,20621.0,21049.0,386896
2017-11-27,21406.0,21406.0,20907.0,21049.0,449918
2017-11-28,21049.0,21192.0,20978.0,21121.0,297174
2017-11-29,21406.0,21406.0,20693.0,21049.0,434411
2017-11-30,21121.0,21121.0,20764.0,21049.0,356538
2017-12-01,21049.0,21049.0,20764.0,20907.0,405583
2017-12-04,20907.0,20942.0,20693.0,20728.0,707425
2017-12-05,20728.0,21014.0,20728.0,20835.0,431408
2017-12-06,20835.0,20907.0,20336.0,20550.0,353139
2017-12-07,20586.0,20728.0,20336.0,20407.0,318263
2017-12-08,20621.0,20621.0,20407.0,20407.0,429388
2017-12-11,20479.0,20479.0,20122.0,20229.0,225075
2017-12-12,20122.0,20264.0,19551.0,19872.0,606811
2017-12-13,19872.0,19979.0,19729.0,19872.0,255733
2017-12-14,19872.0,20264.0,19872.0,20158.0,183988
2017-12-15,20158.0,20336.0,20122.0,20158.0,222754
2017-12-18,20336.0,20336.0,19587.0,19622.0,653549
2017-12-19,19622.0,19908.0,19551.0,19765.0,120652
2017-12-20,19908.0,19943.0,19694.0,19765.0,242369
2017-12-21,19765.0,19836.0,19587.0,19765.0,277627
2017-12-22,19765.0,19836.0,19551.0,19622.0,292369
2017-12-25,19979.0,20621.0,19979.0,20300.0,416639
2017-12-26,20514.0,20514.0,20122.0,20336.0,212667
2017-12-27,20193.0,20264.0,19979.0,19979.0,235927
2017-12-28,20122.0,20122.0,19480.0,19622.0,487155
2017-12-29,19480.0,19765.0,19408.0,19551.0,372864
2018-01-02,19551.0,19729.0,19515.0,19551.0,170707
2018-01-03,19622.0,19979.0,19622.0,19979.0,278774
2018-01-04,20122.0,20978.0,19979.0,20978.0,1001774
2018-01-05,21049.0,21049.0,20621.0,20800.0,277778
2018-01-08,20693.0,20764.0,20550.0,20586.0,145973
2018-01-09,20193.0,20764.0,19979.0,20693.0,469642
2018-01-10,20764.0,20764.0,20621.0,20621.0,339435
2018-01-11,20550.0,20728.0,20550.0,20621.0,300368
2018-01-12,20942.0,20978.0,20693.0,20693.0,394485
2018-01-15,20693.0,20728.0,20407.0,20693.0,562257
2018-01-16,20800.0,20800.0,20336.0,20336.0,213732
2018-01-17,20336.0,21121.0,20050.0,20407.0,550409
2018-01-18,20264.0,20835.0,20264.0,20835.0,529047
2018-01-19,21121.0,21834.0,20907.0,21834.0,1765355
2018-01-22,22762.0,23333.0,22120.0,23333.0,1948511
2018-01-25,23904.0,24938.0,23333.0,24938.0,1430630
2018-01-26,26008.0,26008.0,23618.0,24902.0,932500
2018-01-29,24546.0,25045.0,23761.0,24332.0,313254
2018-01-30,24046.0,24831.0,23690.0,24617.0,300027
2018-01-31,25045.0,25045.0,24546.0,24617.0,293939
2018-02-01,24510.0,24760.0,24510.0,24617.0,277832
2018-02-02,24902.0,24902.0,23511.0,24474.0,263527
2018-02-05,23761.0,24260.0,23119.0,23190.0,507439
2018-02-06,22833.0,22833.0,21585.0,22120.0,704886
2018-02-07,22334.0,23475.0,22334.0,22619.0,275989
2018-02-08,22833.0,22940.0,22548.0,22619.0,217486
2018-02-09,21620.0,22619.0,21620.0,22405.0,379388
2018-02-12,22405.0,22548.0,22191.0,22405.0,449945
2018-02-13,22405.0,22476.0,22262.0,22405.0,134971
2018-02-21,22548.0,23154.0,22476.0,22619.0,174461
2018-02-22,22619.0,22976.0,22619.0,22762.0,106893
2018-02-23,22762.0,23547.0,22690.0,23475.0,175757
2018-02-26,23475.0,23904.0,23226.0,23618.0,205037
2018-02-27,23618.0,23618.0,22905.0,23475.0,407712
2018-02-28,23475.0,24902.0,23012.0,24617.0,368400
2018-03-01,24367.0,25259.0,24367.0,24974.0,367649
2018-03-02,24439.0,26116.0,24439.0,26116.0,653931
2018-03-05,26258.0,27114.0,26223.0,26722.0,967608
2018-03-06,25830.0,26401.0,25830.0,26258.0,204436
2018-03-07,25402.0,25902.0,25402.0,25687.0,474051
2018-03-08,25687.0,25902.0,25473.0,25545.0,566735
2018-03-09,25545.0,25545.0,24760.0,24831.0,456456
2018-03-12,25188.0,25545.0,24867.0,25545.0,419970
2018-03-13,25117.0,25830.0,25117.0,25687.0,327655
2018-03-14,25188.0,25402.0,25188.0,25259.0,196451
2018-03-15,25545.0,25545.0,25188.0,25259.0,372631
2018-03-16,25616.0,25616.0,25259.0,25580.0,484684
2018-03-19,25616.0,25616.0,25259.0,25402.0,372618
2018-03-20,25687.0,26401.0,25438.0,25973.0,301010
2018-03-21,26365.0,26472.0,26116.0,26294.0,344321
2018-03-22,26401.0,26686.0,26294.0,26365.0,413964
2018-03-23,25224.0,26044.0,25188.0,25545.0,140104
2018-03-26,25188.0,25652.0,25188.0,25545.0,185790
2018-03-27,26258.0,26258.0,25331.0,25616.0,255501
2018-03-28,25616.0,26187.0,25366.0,26187.0,271048
2018-03-29,26365.0,26365.0,25759.0,25902.0,147898
2018-03-30,26044.0,26044.0,25402.0,25866.0,217731
2018-04-02,26008.0,26686.0,25866.0,26401.0,652006
2018-04-03,26401.0,26472.0,25902.0,26365.0,543352
2018-04-04,26365.0,28185.0,26151.0,27899.0,1363144
2018-04-05,28185.0,28256.0,27578.0,27757.0,360073
2018-04-06,28185.0,28256.0,27685.0,27935.0,486991
2018-04-09,27971.0,28399.0,27685.0,28399.0,718850
2018-04-10,28542.0,28577.0,28042.0,28577.0,795031
2018-04-11,28542.0,29969.0,28399.0,29469.0,722481
2018-04-12,29434.0,30682.0,28613.0,29969.0,734493
2018-04-13,29969.0,30504.0,28542.0,29969.0,913745
2018-04-16,29969.0,30040.0,28898.0,29969.0,772836
2018-04-17,29969.0,30040.0,29755.0,29969.0,546369
2018-04-18,29969.0,30183.0,29683.0,29683.0,1172767
2018-04-19,29505.0,29933.0,29255.0,29469.0,210974
2018-04-20,28898.0,29826.0,28613.0,29184.0,418182
2018-04-23,29790.0,29790.0,27222.0,27222.0,1029347
2018-04-24,27222.0,27222.0,26044.0,26401.0,412722
2018-04-26,26401.0,27828.0,25687.0,26044.0,512353
2018-04-27,26044.0,26365.0,25973.0,26044.0,365110
2018-05-02,26044.0,26044.0,24653.0,24653.0,653262
2018-05-03,24653.0,24653.0,23547.0,24225.0,464400
2018-05-04,24225.0,24617.0,24046.0,24082.0,312612
2018-05-07,24332.0,24367.0,23404.0,24367.0,350641
2018-05-08,24332.0,24332.0,23975.0,24046.0,461807
2018-05-09,24082.0,25188.0,23975.0,25188.0,405801
2018-05-10,25188.0,25188.0,24332.0,24760.0,247256
2018-05-11,24367.0,24760.0,24189.0,24760.0,245113
2018-05-14,24760.0,24902.0,24260.0,24902.0,278883
2018-05-15,24974.0,25224.0,24653.0,25224.0,284780
2018-05-16,25224.0,25616.0,24974.0,25473.0,311793
2018-05-17,25473.0,25473.0,25188.0,25331.0,134098
2018-05-18,25331.0,25545.0,25045.0,25295.0,433456
2018-05-21,25295.0,25295.0,25045.0,25259.0,143967
2018-05-22,25117.0,25117.0,23511.0,24153.0,407794
2018-05-23,24189.0,24260.0,23796.0,24260.0,93857
2018-05-24,24260.0,24260.0,23975.0,23975.0,72072
2018-05-25,23618.0,24189.0,23618.0,23975.0,151201
2018-05-28,23975.0,24189.0,22298.0,22298.0,178965
2018-05-29,22548.0,23511.0,21406.0,23404.0,266612
2018-05-30,23511.0,23511.0,22762.0,23190.0,41796
2018-05-31,23190.0,23654.0,23190.0,23654.0,92861
2018-06-01,23654.0,23761.0,23261.0,23761.0,75307
2018-06-04,23761.0,23904.0,23475.0,23618.0,215588
2018-06-05,23868.0,23868.0,23547.0,23582.0,116708
2018-06-06,23654.0,24260.0,23654.0,24011.0,145823
2018-06-07,24118.0,24260.0,23904.0,24011.0,203822
2018-06-08,24011.0,24118.0,23904.0,24011.0,55951
2018-06-11,23832.0,24011.0,23475.0,23725.0,125307
2018-06-12,23725.0,23725.0,23047.0,23190.0,98976
2018-06-13,23547.0,23547.0,23119.0,23190.0,181982
2018-06-14,23190.0,23368.0,22940.0,23190.0,173259
2018-06-15,23190.0,23190.0,22905.0,23119.0,133442
2018-06-18,23190.0,23261.0,22476.0,22833.0,109528
2018-06-19,22191.0,22762.0,21406.0,22048.0,157739
2018-06-20,22120.0,22405.0,22048.0,22298.0,83838
2018-06-21,22405.0,22476.0,22048.0,22369.0,131409
2018-06-22,22369.0,22405.0,22120.0,22369.0,102866
2018-06-25,22369.0,22369.0,22120.0,22227.0,69929
2018-06-26,22227.0,22334.0,22120.0,22262.0,64565
2018-06-27,22334.0,22476.0,22120.0,22262.0,125553
2018-06-28,22191.0,22262.0,22048.0,22120.0,60510
2018-06-29,22262.0,22262.0,21834.0,22120.0,50846
2018-07-02,22120.0,22191.0,21406.0,21977.0,108709
2018-07-03,21977.0,21977.0,21264.0,21406.0,125717
2018-07-04,21406.0,21620.0,21264.0,21406.0,147707
2018-07-05,21406.0,21406.0,19979.0,21049.0,117199
2018-07-06,21049.0,21228.0,20550.0,21192.0,222932
2018-07-09,21192.0,21335.0,21049.0,21192.0,118523
2018-07-10,21192.0,21264.0,20693.0,20978.0,104081
2018-07-11,20693.0,20693.0,20122.0,20693.0,103426
2018-07-12,20693.0,20764.0,20550.0,20764.0,250450
2018-07-13,20764.0,21014.0,20728.0,21014.0,129784
2018-07-16,21014.0,21406.0,21014.0,21335.0,184589
2018-07-17,21335.0,21406.0,21085.0,21406.0,142492
2018-07-18,21406.0,21549.0,21299.0,21549.0,160633
2018-07-19,21549.0,21620.0,21299.0,21549.0,97584
2018-07-20,21585.0,21585.0,21228.0,21549.0,177614
2018-07-23,21549.0,21549.0,21370.0,21478.0,91728
2018-07-24,19991.0,20058.0,19924.7,20058.0,194550
2018-07-25,19991.0,20124.7,19958.1,20058.0,292130
2018-07-26,20058.0,20058.0,19958.1,19991.0,195620
2018-07-27,20058.0,21057.6,20024.7,20591.0,729380
2018-07-30,20658.0,20924.3,20457.9,20591.0,311950
2018-07-31,20458.0,20591.1,20058.0,20058.0,648700
2018-08-01,20058.0,20291.3,19791.5,20058.0,276920
2018-08-02,19991.0,20324.6,19858.1,19991.0,115510
2018-08-03,19991.0,20124.7,19858.1,19991.0,220450
2018-08-06,19658.0,20058.0,19658.2,19991.0,133020
2018-08-07,19925.0,19958.1,19458.3,19592.0,205310
2018-08-08,19458.0,19791.5,19458.3,19725.0,217310
2018-08-09,19725.0,19991.4,19724.8,19791.0,118590
2018-08-10,19791.0,19791.5,19591.6,19791.0,256740
2018-08-13,19791.0,19791.5,19391.6,19725.0,272590
2018-08-14,19658.0,19691.5,19391.6,19692.0,108780
2018-08-15,19692.0,19791.5,19391.6,19592.0,223960
2018-08-16,19592.0,19591.6,19325.0,19392.0,181790
2018-08-17,19592.0,19591.6,19058.5,19392.0,220080
2018-08-20,19458.0,19591.6,19191.7,19392.0,125940
2018-08-21,19392.0,19524.9,19058.5,19392.0,134420
2018-08-22,19525.0,19591.6,19291.7,19525.0,207630
2018-08-23,19525.0,19591.6,19191.7,19592.0,175600
2018-08-24,19592.0,19924.7,19458.3,19858.0,305110
2018-08-27,19925.0,20524.5,19791.5,20225.0,436350
2018-08-28,20524.0,20824.4,20457.9,20658.0,301910
2018-08-29,20658.0,20724.4,20491.2,20558.0,185160
2018-08-30,20558.0,20624.4,20357.9,20558.0,396580
2018-08-31,20624.0,21524.1,20557.8,21324.0,681470
2018-09-04,21324.0,21390.8,20891.0,21124.0,243180
2018-09-05,21058.0,21057.6,20657.8,20891.0,313880
2018-09-06,20791.0,20924.3,20457.9,20658.0,321210
2018-09-07,20524.0,21090.9,20524.5,21058.0,407340
2018-09-10,21058.0,21724.0,20857.7,21724.0,542740
2018-09-11,21724.0,22190.4,21257.5,22190.0,593480
2018-09-12,22190.0,22190.4,21857.2,22024.0,334080
2018-09-13,22024.0,22623.6,21923.9,22557.0,658910
2018-09-14,22557.0,22590.3,22157.1,22257.0,722660
2018-09-17,22057.0,22257.1,21923.9,21924.0,217220
2018-09-18,21724.0,22190.4,21690.7,22157.0,372340
2018-09-19,22157.0,22423.7,22157.1,22390.0,280400
2018-09-20,22390.0,23123.4,22323.7,23023.0,277410
2018-09-21,24051.0,24051.3,23058.0,23555.0,209990
2018-09-24,23555.0,23554.6,23412.7,23448.0,129770
2018-09-25,23484.0,23483.7,23377.3,23448.0,187390
2018-09-26,23448.0,23483.7,23377.3,23448.0,178600
2018-09-27,23448.0,24831.7,23448.2,24406.0,592590
2018-09-28,24193.0,24760.8,24122.2,24122.0,137400
2018-10-01,24193.0,24618.9,23909.4,24477.0,640940
2018-10-02,24406.0,24902.6,23873.9,24193.0,511490
2018-10-03,24193.0,24264.1,24157.7,24193.0,118030
2018-10-04,24158.0,24618.9,24122.2,24619.0,214330
2018-10-05,24654.0,24760.8,24406.0,24619.0,138770
2018-10-08,24619.0,24618.9,24264.1,24406.0,114210
2018-10-09,24441.0,24512.4,24370.5,24406.0,114210
2018-10-10,24406.0,24406.0,24015.8,24122.0,68670
2018-10-11,23838.0,23838.4,22455.0,22810.0,339690
2018-10-12,22632.0,23483.7,22632.3,23413.0,425720
2018-10-15,23413.0,23838.4,23341.8,23838.0,402590
2018-10-16,23697.0,23696.5,23341.8,23484.0,101190
2018-10-17,23448.0,23625.6,23412.7,23484.0,99750
2018-10-18,23484.0,23483.7,23199.9,23342.0,105260
2018-10-19,23271.0,23377.3,23164.4,23306.0,97040
2018-10-22,23058.0,23058.0,22703.3,22703.0,113380
2018-10-23,22703.0,22703.3,21284.3,21604.0,453780
2018-10-24,21604.0,21851.9,21568.1,21639.0,296010
2018-10-25,21355.0,21639.1,21248.8,21639.0,223700
2018-10-26,21639.0,22419.5,21603.6,22419.0,412130
2018-10-29,22065.0,22277.6,21710.0,22278.0,439560
2018-10-30,22278.0,22419.5,21887.4,22419.0,319330
2018-10-31,22349.0,22916.1,22135.7,22845.0,389390
2018-11-01,22845.0,22987.1,22348.5,22490.0,467240
2018-11-02,22419.0,22490.4,21993.8,22100.0,280320
2018-11-05,22029.0,22135.7,21887.4,22100.0,188180
2018-11-06,22278.0,22277.6,21887.4,21887.0,100400
2018-11-07,21923.0,21958.3,21851.9,21887.0,75990
2018-11-08,21923.0,21993.8,21851.9,21887.0,79470
2018-11-09,21887.0,21922.8,21781.0,21852.0,125590
2018-11-12,21852.0,21851.9,21639.1,21781.0,59680
2018-11-13,21781.0,21781.0,21213.4,21320.0,160970
